observer, scene, part_A, part_B, distortion_A, distortion_B, level_A, level_B, is_A_selected
"070", "head2", "r11", "r8", "simp", "noise", 1.000000, 1.000000, 1
"070", "head2", "r10", "r18", "smooth", "smooth", 1.000000, 1.000000, 0
"070", "head2", "r6", "r8", "noise", "noise", 1.000000, 1.000000, 1
"070", "head2", "r7", "r9", "noise", "jpg", 1.000000, 2.000000, 0
"070", "head2", "m4", "r18", "noise", "simp", 1.000000, 2.000000, 0
"070", "head2", "r8", "r8", "noise", "noise", 1.000000, 2.000000, 1
"070", "head2", "r12", "m5", "resample", "smooth", 2.000000, 2.000000, 0
"070", "head2", "r14", "r9", "jpg", "smooth", 1.000000, 2.000000, 0
"070", "head2", "r6", "m5", "simp", "smooth", 1.000000, 1.000000, 1
"070", "head2", "m5", "r12", "jpg", "resample", 1.000000, 2.000000, 0
"070", "head2", "r17", "r8", "resample", "noise", 1.000000, 1.000000, 1
"073", "head2", "r13", "m1", "simp", "noise", 2.000000, 2.000000, 0
"073", "head2", "r7", "r18", "simp", "smooth", 1.000000, 1.000000, 0
"073", "head2", "r10", "r12", "jpg", "jpg", 1.000000, 2.000000, 0
"073", "head2", "r13", "r7", "noise", "noise", 1.000000, 2.000000, 0
"073", "head2", "m3", "m2", "smooth", "noise", 1.000000, 1.000000, 1
"073", "head2", "m3", "m2", "jpg", "smooth", 1.000000, 2.000000, 0
"073", "head2", "m1", "m1", "simp", "resample", 1.000000, 2.000000, 1
"073", "head2", "m5", "r7", "jpg", "resample", 2.000000, 2.000000, 1
"073", "head2", "r6", "ref", "noise", "ref", 1.000000, 4.000000, 0
"073", "head2", "r13", "r12", "noise", "simp", 1.000000, 2.000000, 0
"073", "head2", "r18", "r6", "simp", "noise", 1.000000, 1.000000, 0
"073", "head2", "r10", "m4", "resample", "jpg", 1.000000, 2.000000, 0
"073", "head2", "m0", "m4", "simp", "smooth", 1.000000, 2.000000, 1
"073", "head2", "r13", "r7", "resample", "smooth", 1.000000, 2.000000, 1
"073", "head2", "r6", "m3", "resample", "smooth", 1.000000, 2.000000, 0
"073", "head2", "r6", "r8", "noise", "smooth", 1.000000, 2.000000, 1
"073", "head2", "m1", "m4", "noise", "resample", 1.000000, 2.000000, 1
"073", "head2", "m4", "m1", "simp", "noise", 2.000000, 2.000000, 0
"073", "head2", "r8", "m2", "simp", "smooth", 2.000000, 2.000000, 0
"073", "head2", "m4", "r17", "smooth", "smooth", 2.000000, 2.000000, 0
"073", "head2", "r14", "m4", "resample", "noise", 2.000000, 2.000000, 1
"073", "head2", "r8", "r8", "resample", "resample", 1.000000, 2.000000, 0
"073", "head2", "r14", "m5", "resample", "simp", 2.000000, 2.000000, 0
"073", "head2", "m3", "m4", "noise", "resample", 1.000000, 2.000000, 1
"073", "head2", "r10", "m2", "simp", "resample", 1.000000, 2.000000, 0
"073", "head2", "r7", "r13", "jpg", "noise", 1.000000, 1.000000, 1
"073", "head2", "m1", "r9", "resample", "simp", 2.000000, 2.000000, 0
"073", "head2", "r15", "m1", "simp", "noise", 2.000000, 2.000000, 0
"073", "head2", "r7", "m5", "simp", "noise", 1.000000, 1.000000, 0
"073", "head2", "m4", "r7", "jpg", "simp", 2.000000, 2.000000, 0
"073", "head2", "r14", "r15", "noise", "noise", 2.000000, 2.000000, 0
"073", "head2", "m0", "r6", "simp", "smooth", 1.000000, 1.000000, 0
"073", "head2", "m4", "m5", "resample", "simp", 2.000000, 2.000000, 0
"073", "head2", "m0", "r11", "simp", "noise", 1.000000, 2.000000, 0
"073", "head2", "r15", "r12", "jpg", "simp", 2.000000, 2.000000, 0
"073", "head2", "m4", "r16", "resample", "noise", 2.000000, 2.000000, 1
"073", "head2", "m2", "m5", "jpg", "smooth", 1.000000, 2.000000, 0
"073", "head2", "m5", "ref", "smooth", "ref", 1.000000, 0.000000, 0
"073", "head2", "r9", "r12", "jpg", "noise", 1.000000, 2.000000, 0
"073", "head2", "m3", "r15", "simp", "simp", 1.000000, 1.000000, 1
"073", "head2", "r18", "r15", "jpg", "noise", 2.000000, 2.000000, 0
"073", "head2", "r10", "r15", "noise", "noise", 2.000000, 2.000000, 0
"073", "head2", "r14", "m5", "simp", "smooth", 1.000000, 2.000000, 0
"073", "head2", "r18", "m4", "resample", "simp", 1.000000, 1.000000, 1
"073", "head2", "r11", "r12", "jpg", "simp", 1.000000, 2.000000, 1
"073", "head2", "r9", "m4", "smooth", "smooth", 1.000000, 2.000000, 1
"073", "head2", "r12", "r14", "simp", "simp", 2.000000, 2.000000, 0
"073", "head2", "r6", "r16", "noise", "smooth", 1.000000, 2.000000, 0
"073", "head2", "r7", "r17", "simp", "noise", 1.000000, 1.000000, 1
"073", "head2", "r12", "r11", "jpg", "resample", 2.000000, 2.000000, 1
"073", "head2", "m1", "m0", "resample", "smooth", 2.000000, 2.000000, 0
"073", "head2", "r15", "r7", "resample", "simp", 1.000000, 1.000000, 0
"073", "head2", "r9", "r12", "jpg", "jpg", 2.000000, 2.000000, 0
"073", "head2", "r7", "r10", "simp", "smooth", 1.000000, 1.000000, 1
"073", "head2", "r7", "r6", "simp", "noise", 1.000000, 1.000000, 0
"073", "head2", "r7", "m3", "resample", "noise", 1.000000, 2.000000, 0
"073", "head2", "r7", "r18", "simp", "smooth", 1.000000, 2.000000, 0
"073", "head2", "m2", "m2", "smooth", "jpg", 1.000000, 2.000000, 1
"073", "head2", "r15", "r17", "simp", "resample", 1.000000, 2.000000, 0
"073", "head2", "m4", "r11", "smooth", "smooth", 2.000000, 2.000000, 1
"073", "head2", "m4", "r17", "simp", "noise", 1.000000, 2.000000, 1
"073", "head2", "m3", "r15", "smooth", "noise", 1.000000, 2.000000, 1
"073", "head2", "m3", "r10", "smooth", "noise", 1.000000, 1.000000, 1
"073", "head2", "r7", "ref", "simp", "ref", 1.000000, 0.000000, 0
"073", "head2", "r14", "m5", "smooth", "smooth", 1.000000, 2.000000, 1
"073", "head2", "r6", "r12", "simp", "simp", 2.000000, 2.000000, 0
"073", "head2", "r17", "r12", "jpg", "simp", 2.000000, 2.000000, 1
"073", "head2", "m1", "m3", "smooth", "smooth", 1.000000, 1.000000, 0
"073", "head2", "m0", "m0", "jpg", "simp", 1.000000, 1.000000, 1
"073", "head2", "r6", "ref", "noise", "ref", 1.000000, 3.000000, 0
"073", "head2", "m3", "m1", "jpg", "resample", 1.000000, 2.000000, 0
"073", "head2", "r12", "r14", "resample", "resample", 2.000000, 2.000000, 0
"073", "head2", "m5", "m3", "jpg", "simp", 2.000000, 2.000000, 1
"073", "head2", "r14", "m3", "resample", "smooth", 1.000000, 1.000000, 0
"073", "head2", "m1", "r12", "simp", "noise", 1.000000, 2.000000, 0
"073", "head2", "r7", "r15", "simp", "smooth", 1.000000, 2.000000, 0
"073", "head2", "m2", "r11", "resample", "noise", 2.000000, 2.000000, 1
"073", "head2", "m0", "r8", "noise", "resample", 1.000000, 2.000000, 1
"073", "head2", "r18", "r7", "jpg", "simp", 1.000000, 1.000000, 1
"073", "head2", "m3", "m1", "jpg", "noise", 2.000000, 2.000000, 0
"073", "head2", "m5", "r15", "jpg", "noise", 1.000000, 2.000000, 1
"073", "head2", "r12", "r16", "jpg", "simp", 2.000000, 2.000000, 1
"073", "head2", "r13", "m0", "noise", "resample", 1.000000, 2.000000, 1
"073", "head2", "r8", "m1", "jpg", "noise", 2.000000, 2.000000, 0
"073", "head2", "m4", "m1", "resample", "smooth", 2.000000, 2.000000, 0
"073", "head2", "m5", "r15", "simp", "noise", 2.000000, 2.000000, 1
"073", "head2", "m2", "r10", "smooth", "jpg", 1.000000, 2.000000, 1
"073", "head2", "r9", "r15", "resample", "noise", 2.000000, 2.000000, 0
"073", "head2", "r15", "r12", "jpg", "noise", 1.000000, 1.000000, 0
"073", "head2", "m1", "r8", "resample", "resample", 1.000000, 2.000000, 0
"073", "head2", "r12", "r13", "jpg", "resample", 2.000000, 2.000000, 1
"073", "head2", "r12", "r8", "noise", "noise", 1.000000, 2.000000, 0
"073", "head2", "r14", "r17", "resample", "simp", 2.000000, 2.000000, 0
"073", "head2", "m4", "r6", "smooth", "noise", 1.000000, 1.000000, 1
"073", "head2", "m2", "m0", "jpg", "simp", 1.000000, 1.000000, 1
"073", "head2", "r13", "r6", "noise", "jpg", 1.000000, 2.000000, 1
"073", "head2", "m0", "m1", "simp", "noise", 2.000000, 2.000000, 0
"073", "head2", "r13", "r13", "noise", "jpg", 1.000000, 2.000000, 1
"073", "head2", "r9", "r12", "noise", "jpg", 1.000000, 2.000000, 0
"073", "head2", "r15", "r13", "simp", "smooth", 1.000000, 1.000000, 1
"073", "head2", "r11", "r15", "smooth", "noise", 1.000000, 1.000000, 0
"073", "head2", "r16", "m3", "resample", "smooth", 1.000000, 1.000000, 0
"073", "head2", "m2", "r11", "smooth", "jpg", 1.000000, 2.000000, 1
"073", "head2", "m2", "r15", "smooth", "noise", 1.000000, 2.000000, 1
"073", "head2", "m0", "r8", "simp", "noise", 1.000000, 1.000000, 0
"073", "head2", "r7", "r15", "simp", "smooth", 1.000000, 1.000000, 0
"073", "head2", "r6", "r6", "noise", "smooth", 1.000000, 2.000000, 0
"073", "head2", "r7", "r11", "simp", "simp", 1.000000, 1.000000, 0
"073", "head2", "m0", "r17", "simp", "noise", 1.000000, 2.000000, 0
"073", "head2", "r16", "r15", "jpg", "noise", 1.000000, 2.000000, 0
"073", "head2", "r16", "r6", "simp", "noise", 1.000000, 1.000000, 1
"073", "head2", "r13", "m1", "noise", "noise", 1.000000, 2.000000, 1
"073", "head2", "m0", "r7", "simp", "simp", 1.000000, 1.000000, 0
"073", "head2", "m0", "r18", "simp", "simp", 1.000000, 2.000000, 0
"073", "head2", "r12", "r10", "noise", "smooth", 1.000000, 2.000000, 0
"073", "head2", "r8", "m3", "simp", "smooth", 1.000000, 1.000000, 0
"073", "head2", "r9", "r17", "simp", "resample", 1.000000, 2.000000, 0
"073", "head2", "r12", "r15", "simp", "noise", 2.000000, 2.000000, 0
"073", "head2", "m4", "ref", "simp", "ref", 1.000000, 1.000000, 0
"073", "head2", "r17", "r6", "smooth", "noise", 1.000000, 1.000000, 0
"073", "head2", "m5", "r6", "simp", "noise", 1.000000, 1.000000, 1
"073", "head2", "r8", "r10", "jpg", "resample", 2.000000, 2.000000, 1
"073", "head2", "r12", "r14", "noise", "noise", 1.000000, 1.000000, 1
"073", "head2", "m2", "m1", "jpg", "simp", 2.000000, 2.000000, 1
"073", "head2", "r14", "r12", "jpg", "simp", 2.000000, 2.000000, 1
"073", "head2", "r7", "r12", "simp", "simp", 1.000000, 1.000000, 0
"073", "head2", "r14", "r15", "resample", "resample", 2.000000, 2.000000, 1
"073", "head2", "r9", "r15", "resample", "noise", 1.000000, 2.000000, 0
"073", "head2", "m2", "r7", "smooth", "jpg", 1.000000, 2.000000, 1
"073", "head2", "m1", "r12", "simp", "noise", 1.000000, 1.000000, 1
"073", "head2", "r7", "r18", "simp", "noise", 1.000000, 2.000000, 0
"073", "head2", "r15", "r18", "simp", "noise", 1.000000, 1.000000, 1
"073", "head2", "r8", "r17", "resample", "resample", 2.000000, 2.000000, 1
"073", "head2", "m3", "r14", "resample", "resample", 1.000000, 2.000000, 1
"073", "head2", "r17", "ref", "resample", "ref", 2.000000, 2.000000, 1
"073", "head2", "r7", "r7", "simp", "smooth", 1.000000, 1.000000, 1
"073", "head2", "r11", "r13", "resample", "resample", 1.000000, 1.000000, 0
"073", "head2", "r8", "r12", "resample", "smooth", 2.000000, 2.000000, 0
"073", "head2", "r14", "m5", "resample", "smooth", 2.000000, 2.000000, 0
"073", "head2", "r6", "r15", "noise", "noise", 2.000000, 2.000000, 1
"073", "head2", "m1", "m2", "simp", "simp", 1.000000, 1.000000, 0
"073", "head2", "r14", "r15", "jpg", "noise", 1.000000, 2.000000, 0
"073", "head2", "r13", "m3", "resample", "smooth", 1.000000, 1.000000, 1
"073", "head2", "m3", "r11", "smooth", "smooth", 1.000000, 1.000000, 1
"073", "head2", "m0", "r16", "simp", "smooth", 1.000000, 1.000000, 0
"073", "head2", "r16", "r14", "noise", "resample", 1.000000, 2.000000, 1
"073", "head2", "m3", "m2", "jpg", "resample", 1.000000, 1.000000, 0
"073", "head2", "r8", "r6", "smooth", "noise", 1.000000, 1.000000, 1
"073", "head2", "r12", "m2", "jpg", "noise", 2.000000, 2.000000, 1
"073", "head2", "r13", "r16", "noise", "jpg", 1.000000, 2.000000, 1
"073", "head2", "m2", "m0", "smooth", "jpg", 1.000000, 2.000000, 1
"073", "head2", "r12", "r15", "jpg", "noise", 1.000000, 2.000000, 0
"073", "head2", "r11", "r16", "smooth", "resample", 1.000000, 2.000000, 1
"073", "head2", "m2", "r10", "smooth", "simp", 1.000000, 2.000000, 1
"073", "head2", "m4", "m0", "resample", "simp", 1.000000, 1.000000, 0
"073", "head2", "r7", "r12", "resample", "jpg", 1.000000, 2.000000, 0
"073", "head2", "r12", "r13", "jpg", "noise", 2.000000, 2.000000, 1
"073", "head2", "r6", "r12", "resample", "noise", 1.000000, 1.000000, 0
"073", "head2", "m4", "m0", "resample", "noise", 2.000000, 2.000000, 1
"073", "head2", "m4", "m4", "jpg", "resample", 1.000000, 2.000000, 0
"073", "head2", "m0", "r12", "resample", "noise", 1.000000, 1.000000, 0
"073", "head2", "m0", "m3", "smooth", "smooth", 1.000000, 1.000000, 0
"073", "head2", "r18", "r9", "jpg", "noise", 2.000000, 2.000000, 1
"073", "head2", "r6", "r6", "simp", "noise", 1.000000, 1.000000, 1
"073", "head2", "m5", "m4", "resample", "smooth", 1.000000, 2.000000, 1
"073", "head2", "m1", "m2", "jpg", "jpg", 1.000000, 1.000000, 0
"073", "head2", "r7", "r12", "noise", "simp", 1.000000, 2.000000, 0
"073", "head2", "r13", "r6", "simp", "noise", 1.000000, 1.000000, 0
"073", "head2", "r8", "m3", "jpg", "smooth", 1.000000, 1.000000, 0
"073", "head2", "r8", "r14", "smooth", "smooth", 2.000000, 2.000000, 1
"073", "head2", "r13", "r15", "jpg", "noise", 1.000000, 2.000000, 0
"073", "head2", "r12", "m5", "noise", "simp", 1.000000, 2.000000, 0
"073", "head2", "r7", "r17", "simp", "resample", 1.000000, 2.000000, 0
"073", "head2", "r12", "r15", "jpg", "noise", 2.000000, 2.000000, 0
"073", "head2", "r17", "m4", "simp", "smooth", 1.000000, 2.000000, 1
"073", "head2", "m2", "m4", "smooth", "jpg", 1.000000, 2.000000, 1
"073", "head2", "m1", "m5", "simp", "noise", 1.000000, 2.000000, 0
"073", "head2", "r11", "r8", "noise", "resample", 1.000000, 2.000000, 0
"073", "head2", "r9", "r15", "smooth", "noise", 2.000000, 2.000000, 1
"073", "head2", "r7", "m2", "resample", "simp", 1.000000, 2.000000, 0
"073", "head2", "r17", "m2", "jpg", "resample", 1.000000, 2.000000, 1
"073", "head2", "r6", "r18", "noise", "resample", 1.000000, 2.000000, 0
"073", "head2", "r12", "r7", "resample", "simp", 1.000000, 1.000000, 0
"073", "head2", "r6", "r12", "jpg", "jpg", 1.000000, 2.000000, 0
"073", "head2", "r13", "r15", "smooth", "noise", 2.000000, 2.000000, 0
"073", "head2", "m3", "m5", "smooth", "resample", 1.000000, 2.000000, 1
"073", "head2", "m4", "m2", "noise", "resample", 1.000000, 2.000000, 1
"073", "head2", "r13", "m5", "noise", "jpg", 1.000000, 2.000000, 1
"073", "head2", "m1", "m1", "jpg", "noise", 2.000000, 2.000000, 0
"073", "head2", "m3", "m3", "smooth", "resample", 1.000000, 2.000000, 1
"073", "head2", "r13", "r6", "noise", "resample", 1.000000, 2.000000, 0
"073", "head2", "m2", "r11", "smooth", "simp", 1.000000, 2.000000, 1
"073", "head2", "r7", "r12", "simp", "smooth", 1.000000, 1.000000, 0
"073", "head2", "r17", "r7", "resample", "simp", 1.000000, 1.000000, 1
"073", "head2", "r11", "r12", "smooth", "smooth", 2.000000, 2.000000, 0
"073", "head2", "r14", "m4", "simp", "noise", 1.000000, 1.000000, 1
"073", "head2", "m2", "r7", "jpg", "noise", 2.000000, 2.000000, 1
"073", "head2", "r15", "r15", "smooth", "smooth", 1.000000, 2.000000, 1
"073", "head2", "r15", "ref", "smooth", "ref", 1.000000, 4.000000, 1
"073", "head2", "r11", "r12", "simp", "simp", 1.000000, 1.000000, 1
"073", "head2", "r15", "r16", "jpg", "noise", 1.000000, 2.000000, 0
"073", "head2", "m3", "r14", "noise", "noise", 2.000000, 2.000000, 0
"073", "head2", "r12", "r16", "resample", "smooth", 1.000000, 1.000000, 0
"073", "head2", "r18", "r15", "simp", "smooth", 1.000000, 1.000000, 1
"073", "head2", "m5", "r14", "resample", "smooth", 1.000000, 1.000000, 1
"073", "head2", "r16", "r6", "smooth", "noise", 1.000000, 1.000000, 1
"073", "head2", "r15", "r6", "smooth", "smooth", 1.000000, 2.000000, 1
"073", "head2", "m4", "r7", "resample", "smooth", 1.000000, 2.000000, 0
"073", "head2", "r9", "r11", "jpg", "resample", 1.000000, 1.000000, 1
"073", "head2", "r15", "r8", "smooth", "smooth", 1.000000, 2.000000, 0
"073", "head2", "r16", "r14", "jpg", "noise", 2.000000, 2.000000, 1
"073", "head2", "m5", "r15", "smooth", "smooth", 1.000000, 1.000000, 1
"073", "head2", "r11", "r8", "resample", "simp", 1.000000, 1.000000, 0
"073", "head2", "r11", "ref", "simp", "ref", 1.000000, 0.000000, 1
"073", "head2", "r7", "m0", "jpg", "jpg", 1.000000, 2.000000, 1
"073", "head2", "r10", "m0", "resample", "resample", 1.000000, 2.000000, 0
"073", "head2", "m1", "r14", "smooth", "noise", 2.000000, 2.000000, 0
"073", "head2", "m3", "r16", "simp", "smooth", 1.000000, 1.000000, 1
"073", "head2", "r8", "r11", "noise", "noise", 2.000000, 2.000000, 0
"073", "head2", "m3", "m0", "jpg", "smooth", 1.000000, 1.000000, 0
"073", "head2", "r7", "r13", "jpg", "simp", 1.000000, 2.000000, 1
"073", "head2", "m2", "r14", "jpg", "resample", 1.000000, 2.000000, 0
"073", "head2", "m3", "r11", "resample", "smooth", 1.000000, 2.000000, 0
"073", "head2", "m2", "r14", "smooth", "noise", 2.000000, 2.000000, 1
"073", "head2", "m1", "r11", "jpg", "smooth", 1.000000, 2.000000, 0
"073", "head2", "m1", "r11", "smooth", "smooth", 1.000000, 2.000000, 1
"073", "head2", "r11", "r12", "resample", "noise", 1.000000, 1.000000, 0
"073", "head2", "m2", "r15", "jpg", "noise", 1.000000, 2.000000, 1
"073", "head2", "r11", "r7", "resample", "smooth", 1.000000, 2.000000, 0
"073", "head2", "m2", "r14", "noise", "noise", 2.000000, 2.000000, 0
"073", "head2", "m1", "r7", "noise", "noise", 1.000000, 1.000000, 1
"073", "head2", "r6", "r14", "simp", "noise", 2.000000, 2.000000, 0
"073", "head2", "m4", "r14", "jpg", "noise", 2.000000, 2.000000, 0
"073", "head2", "r7", "r11", "jpg", "resample", 1.000000, 2.000000, 1
"073", "head2", "r15", "r14", "jpg", "noise", 2.000000, 2.000000, 0
"073", "head2", "r9", "m2", "resample", "resample", 1.000000, 2.000000, 0
"073", "head2", "r10", "m0", "noise", "smooth", 1.000000, 2.000000, 1
"073", "head2", "r13", "r11", "resample", "noise", 1.000000, 2.000000, 0
"073", "head2", "r13", "r14", "jpg", "noise", 2.000000, 2.000000, 0
"073", "head2", "r10", "r14", "jpg", "noise", 1.000000, 2.000000, 0
"073", "head2", "r15", "r16", "smooth", "smooth", 1.000000, 2.000000, 0
"073", "head2", "r10", "r14", "jpg", "noise", 2.000000, 2.000000, 0
"073", "head2", "r8", "r16", "smooth", "smooth", 1.000000, 1.000000, 1
"073", "head2", "r15", "r9", "jpg", "noise", 1.000000, 2.000000, 1
"073", "head2", "r15", "r11", "resample", "smooth", 1.000000, 2.000000, 0
"073", "head2", "r14", "r6", "simp", "smooth", 1.000000, 1.000000, 0
"073", "head2", "r18", "r16", "jpg", "smooth", 1.000000, 1.000000, 0
"073", "head2", "m1", "r12", "noise", "jpg", 1.000000, 2.000000, 1
"073", "head2", "m2", "r13", "simp", "smooth", 1.000000, 2.000000, 1
"073", "head2", "m0", "r7", "noise", "smooth", 1.000000, 2.000000, 0
"076", "head2", "r6", "m0", "resample", "smooth", 1.000000, 2.000000, 0
"076", "head2", "r6", "m3", "resample", "resample", 1.000000, 2.000000, 1
"076", "head2", "r16", "r9", "jpg", "jpg", 1.000000, 2.000000, 0
"076", "head2", "m0", "m1", "resample", "smooth", 2.000000, 2.000000, 1
"076", "head2", "r17", "r17", "smooth", "noise", 1.000000, 2.000000, 1
"076", "head2", "r11", "r9", "jpg", "noise", 1.000000, 1.000000, 1
"076", "head2", "r10", "m4", "resample", "simp", 2.000000, 2.000000, 0
"076", "head2", "m5", "r13", "resample", "smooth", 2.000000, 2.000000, 1
"076", "head2", "r18", "ref", "noise", "ref", 2.000000, 1.000000, 0
"076", "head2", "r6", "r11", "resample", "simp", 2.000000, 2.000000, 0
"076", "head2", "r14", "r9", "simp", "smooth", 1.000000, 2.000000, 1
"076", "head2", "m1", "r12", "jpg", "noise", 1.000000, 2.000000, 0
"076", "head2", "r10", "r6", "jpg", "resample", 2.000000, 2.000000, 1
"076", "head2", "r16", "m1", "jpg", "noise", 1.000000, 1.000000, 1
"076", "head2", "m5", "r17", "resample", "smooth", 1.000000, 2.000000, 0
"076", "head2", "m0", "r7", "resample", "resample", 2.000000, 2.000000, 1
"076", "head2", "m3", "r10", "simp", "simp", 2.000000, 2.000000, 0
"076", "head2", "m3", "r18", "noise", "jpg", 1.000000, 2.000000, 0
"076", "head2", "m0", "r12", "jpg", "resample", 1.000000, 1.000000, 0
"076", "head2", "r9", "m3", "noise", "noise", 1.000000, 2.000000, 1
"076", "head2", "m5", "r17", "resample", "noise", 1.000000, 2.000000, 1
"076", "head2", "r15", "r16", "jpg", "jpg", 1.000000, 1.000000, 0
"076", "head2", "r9", "r7", "noise", "noise", 1.000000, 2.000000, 1
"076", "head2", "r13", "m0", "resample", "simp", 1.000000, 1.000000, 0
"076", "head2", "r7", "m5", "simp", "resample", 1.000000, 2.000000, 0
"076", "head2", "r6", "r11", "resample", "resample", 2.000000, 2.000000, 0
"076", "head2", "r13", "r9", "resample", "simp", 1.000000, 1.000000, 1
"076", "head2", "m5", "r17", "simp", "noise", 2.000000, 2.000000, 0
"076", "head2", "r9", "r11", "noise", "jpg", 1.000000, 2.000000, 1
"076", "head2", "r8", "r10", "simp", "simp", 2.000000, 2.000000, 0
"076", "head2", "r15", "r18", "smooth", "smooth", 1.000000, 1.000000, 0
"076", "head2", "m0", "r10", "jpg", "smooth", 1.000000, 2.000000, 1
"076", "head2", "m0", "r15", "jpg", "simp", 1.000000, 1.000000, 0
"076", "head2", "r9", "r14", "noise", "simp", 1.000000, 2.000000, 1
"076", "head2", "r12", "m5", "resample", "simp", 2.000000, 2.000000, 1
"076", "head2", "r17", "ref", "noise", "ref", 2.000000, 2.000000, 0
"076", "head2", "r7", "m1", "resample", "smooth", 1.000000, 2.000000, 0
"076", "head2", "r8", "r11", "jpg", "simp", 2.000000, 2.000000, 0
"076", "head2", "r7", "r16", "jpg", "jpg", 1.000000, 1.000000, 1
"076", "head2", "m1", "r11", "smooth", "noise", 1.000000, 1.000000, 1
"076", "head2", "r16", "m1", "jpg", "smooth", 2.000000, 2.000000, 0
"076", "head2", "m3", "r10", "jpg", "simp", 1.000000, 2.000000, 1
"076", "head2", "r9", "r15", "noise", "jpg", 1.000000, 2.000000, 1
"076", "head2", "m0", "m0", "jpg", "resample", 2.000000, 2.000000, 1
"076", "head2", "r18", "m4", "simp", "smooth", 2.000000, 2.000000, 1
"076", "head2", "m0", "r13", "jpg", "simp", 1.000000, 1.000000, 1
"076", "head2", "m5", "r18", "resample", "resample", 1.000000, 2.000000, 0
"076", "head2", "r9", "m2", "noise", "jpg", 1.000000, 2.000000, 1
"076", "head2", "r15", "m5", "noise", "resample", 1.000000, 2.000000, 0
"076", "head2", "m0", "m5", "noise", "resample", 1.000000, 2.000000, 0
"076", "head2", "r14", "m0", "jpg", "noise", 1.000000, 1.000000, 1
"076", "head2", "r12", "m2", "jpg", "resample", 2.000000, 2.000000, 1
"076", "head2", "r10", "m1", "jpg", "smooth", 1.000000, 2.000000, 0
"076", "head2", "r6", "r16", "jpg", "jpg", 1.000000, 1.000000, 1
"076", "head2", "r18", "r18", "smooth", "smooth", 1.000000, 2.000000, 1
"076", "head2", "m4", "r16", "jpg", "jpg", 1.000000, 1.000000, 0
"076", "head2", "m5", "ref", "smooth", "ref", 2.000000, 1.000000, 1
"076", "head2", "r15", "m1", "jpg", "smooth", 1.000000, 2.000000, 0
"076", "head2", "m0", "r17", "jpg", "noise", 1.000000, 1.000000, 0
"076", "head2", "r13", "m5", "resample", "resample", 1.000000, 2.000000, 0
"076", "head2", "m5", "r16", "resample", "simp", 1.000000, 1.000000, 1
"076", "head2", "m1", "r13", "smooth", "noise", 2.000000, 2.000000, 1
"076", "head2", "m5", "m4", "simp", "smooth", 2.000000, 2.000000, 0
"076", "head2", "r9", "m2", "noise", "noise", 1.000000, 2.000000, 1
"076", "head2", "m2", "r17", "jpg", "simp", 1.000000, 2.000000, 0
"076", "head2", "r11", "r8", "smooth", "noise", 1.000000, 2.000000, 1
"076", "head2", "m5", "m5", "resample", "smooth", 1.000000, 1.000000, 1
"076", "head2", "r6", "r11", "noise", "noise", 1.000000, 1.000000, 0
"076", "head2", "r16", "r14", "jpg", "noise", 1.000000, 2.000000, 1
"076", "head2", "r13", "r15", "simp", "smooth", 1.000000, 2.000000, 0
"076", "head2", "r16", "r16", "jpg", "noise", 1.000000, 2.000000, 1
"076", "head2", "r18", "ref", "smooth", "ref", 1.000000, 3.000000, 0
"076", "head2", "r13", "r8", "resample", "noise", 1.000000, 1.000000, 0
"076", "head2", "m0", "m5", "smooth", "noise", 1.000000, 2.000000, 0
"076", "head2", "m3", "r17", "simp", "noise", 1.000000, 2.000000, 0
"076", "head2", "r10", "r11", "smooth", "noise", 1.000000, 1.000000, 0
"076", "head2", "r15", "m0", "resample", "noise", 2.000000, 2.000000, 1
"076", "head2", "m5", "r8", "resample", "smooth", 1.000000, 2.000000, 1
"076", "head2", "m3", "m1", "jpg", "resample", 1.000000, 2.000000, 0
"076", "head2", "r18", "r11", "jpg", "noise", 1.000000, 1.000000, 1
"076", "head2", "r6", "m5", "smooth", "smooth", 1.000000, 2.000000, 0
"076", "head2", "r18", "r14", "smooth", "smooth", 1.000000, 2.000000, 1
"076", "head2", "r7", "r7", "jpg", "noise", 2.000000, 2.000000, 0
"076", "head2", "r10", "r13", "noise", "smooth", 1.000000, 2.000000, 1
"076", "head2", "m3", "r6", "jpg", "jpg", 1.000000, 2.000000, 1
"076", "head2", "r14", "r11", "resample", "smooth", 1.000000, 1.000000, 0
"076", "head2", "r12", "r11", "smooth", "noise", 1.000000, 1.000000, 0
"076", "head2", "r12", "r16", "jpg", "jpg", 1.000000, 1.000000, 0
"076", "head2", "r9", "m2", "noise", "simp", 1.000000, 2.000000, 1
"076", "head2", "r17", "r11", "resample", "noise", 1.000000, 1.000000, 1
"076", "head2", "r6", "m2", "resample", "noise", 1.000000, 1.000000, 1
"076", "head2", "r9", "m0", "resample", "noise", 1.000000, 2.000000, 1
"076", "head2", "m2", "m5", "jpg", "simp", 1.000000, 2.000000, 0
"076", "head2", "r18", "r12", "jpg", "simp", 2.000000, 2.000000, 0
"076", "head2", "m0", "r12", "jpg", "smooth", 1.000000, 2.000000, 0
"076", "head2", "r6", "m2", "resample", "simp", 1.000000, 1.000000, 0
"076", "head2", "m2", "m5", "resample", "simp", 2.000000, 2.000000, 1
"076", "head2", "m5", "ref", "simp", "ref", 1.000000, 1.000000, 0
"076", "head2", "m5", "r16", "jpg", "jpg", 1.000000, 1.000000, 0
